new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,performance
1,2,2,0,1,0,1,1,1,1,124.732
2,2,2,0,1,0,1,1,1,1,66.334
3,2,2,0,1,0,1,1,1,1,45.824
4,3,2,0,1,0,1,1,1,1,44.644
1,3,2,0,1,0,1,1,1,1,164.82
2,3,2,0,1,0,1,1,1,1,87.546
3,3,2,0,1,0,1,1,1,1,61.156
4,1,3,0,1,0,1,1,1,1,25.084
1,1,3,0,1,0,1,1,1,1,93.876
2,1,3,0,1,0,1,1,1,1,49.914
3,1,3,0,1,0,1,1,1,1,33.7
4,2,3,0,1,0,1,1,1,1,33.52
1,2,3,0,1,0,1,1,1,1,124.72
2,2,3,0,1,0,1,1,1,1,66.074
3,2,3,0,1,0,1,1,1,1,45.8
4,3,3,0,1,0,1,1,1,1,44.752
1,3,3,0,1,0,1,1,1,1,164.836
2,3,3,0,1,0,1,1,1,1,87.662
3,3,3,0,1,0,1,1,1,1,61.224
4,1,1,0,1,0,1,1,1,0,25.014
1,1,1,0,1,0,1,1,1,0,93.374
2,1,1,0,1,0,1,1,1,0,49.368
3,1,1,0,1,0,1,1,1,0,33.428
4,2,1,0,1,0,1,1,1,0,33.134
1,2,1,0,1,0,1,1,1,0,124.142
2,2,1,0,1,0,1,1,1,0,66.048
3,2,1,0,1,0,1,1,1,0,45.962
4,3,1,0,1,0,1,1,1,0,44.536
1,3,1,0,1,0,1,1,1,0,164.136
2,3,1,0,1,0,1,1,1,0,87.392
3,3,1,0,1,0,1,1,1,0,61.49
4,1,2,0,1,0,1,1,1,0,25.166
1,1,2,0,1,0,1,1,1,0,93.418
2,1,2,0,1,0,1,1,1,0,49.338
3,1,2,0,1,0,1,1,1,0,33.454
4,2,2,0,1,0,1,1,1,0,33.428
1,2,2,0,1,0,1,1,1,0,124.204
2,2,2,0,1,0,1,1,1,0,66.054
3,2,2,0,1,0,1,1,1,0,45.788
4,3,2,0,1,0,1,1,1,0,44.456
1,3,2,0,1,0,1,1,1,0,164.23
2,3,2,0,1,0,1,1,1,0,87.806
3,3,2,0,1,0,1,1,1,0,61.668
4,1,3,0,1,0,1,1,1,0,24.92
1,1,3,0,1,0,1,1,1,0,93.288
2,1,3,0,1,0,1,1,1,0,49.28
3,1,3,0,1,0,1,1,1,0,33.586
4,2,3,0,1,0,1,1,1,0,33.452
1,2,3,0,1,0,1,1,1,0,124.196
2,2,3,0,1,0,1,1,1,0,66.09
3,2,3,0,1,0,1,1,1,0,45.868
4,3,3,0,1,0,1,1,1,0,44.512
1,3,3,0,1,0,1,1,1,0,164.132
2,3,3,0,1,0,1,1,1,0,87.774
3,3,3,0,1,0,1,1,1,0,61.32
4,1,1,0,1,0,1,1,0,1,25.11
1,1,1,0,1,0,1,1,0,1,94.092
2,1,1,0,1,0,1,1,0,1,49.83
3,1,1,0,1,0,1,1,0,1,33.664
4,2,1,0,1,0,1,1,0,1,38.012
1,2,1,0,1,0,1,1,0,1,140.73
2,2,1,0,1,0,1,1,0,1,75.07
3,2,1,0,1,0,1,1,0,1,53.33
4,3,1,0,1,0,1,1,0,1,52.726
1,3,1,0,1,0,1,1,0,1,193.034
2,3,1,0,1,0,1,1,0,1,103.468
3,3,1,0,1,0,1,1,0,1,74.398
4,1,2,0,1,0,1,1,0,1,25.094
1,1,2,0,1,0,1,1,0,1,93.876
2,1,2,0,1,0,1,1,0,1,49.73
3,1,2,0,1,0,1,1,0,1,33.708
4,2,2,0,1,0,1,1,0,1,38.174
1,2,2,0,1,0,1,1,0,1,140.74
2,2,2,0,1,0,1,1,0,1,74.926
3,2,2,0,1,0,1,1,0,1,53.404
4,3,2,0,1,0,1,1,0,1,52.888
1,3,2,0,1,0,1,1,0,1,193.196
2,3,2,0,1,0,1,1,0,1,103.692
3,3,2,0,1,0,1,1,0,1,74.554
4,1,3,0,1,0,1,1,0,1,24.946
1,1,3,0,1,0,1,1,0,1,93.822
2,1,3,0,1,0,1,1,0,1,49.57
3,1,3,0,1,0,1,1,0,1,33.71
4,2,3,0,1,0,1,1,0,1,38.194
1,2,3,0,1,0,1,1,0,1,140.696
2,2,3,0,1,0,1,1,0,1,74.706
3,2,3,0,1,0,1,1,0,1,53.438
4,3,3,0,1,0,1,1,0,1,52.788
1,3,3,0,1,0,1,1,0,1,193.088
2,3,3,0,1,0,1,1,0,1,103.418
3,3,3,0,1,0,1,1,0,1,74.524
4,1,1,0,1,0,1,1,0,0,25.182
1,1,1,0,1,0,1,1,0,0,93.512
2,1,1,0,1,0,1,1,0,0,49.298
3,1,1,0,1,0,1,1,0,0,33.676
4,2,1,0,1,0,1,1,0,0,37.95
1,2,1,0,1,0,1,1,0,0,139.692
2,2,1,0,1,0,1,1,0,0,74.632
3,2,1,0,1,0,1,1,0,0,53.272
4,3,1,0,1,0,1,1,0,0,52.532
1,3,1,0,1,0,1,1,0,0,191.974
2,3,1,0,1,0,1,1,0,0,103.084
3,3,1,0,1,0,1,1,0,0,74.638
4,1,2,0,1,0,1,1,0,0,24.78
1,1,2,0,1,0,1,1,0,0,93.312
2,1,2,0,1,0,1,1,0,0,49.264
3,1,2,0,1,0,1,1,0,0,33.558
4,2,2,0,1,0,1,1,0,0,37.866
1,2,2,0,1,0,1,1,0,0,139.71
2,2,2,0,1,0,1,1,0,0,74.474
3,2,2,0,1,0,1,1,0,0,53.476
4,3,2,0,1,0,1,1,0,0,52.63
1,3,2,0,1,0,1,1,0,0,191.876
2,3,2,0,1,0,1,1,0,0,103.232
3,3,2,0,1,0,1,1,0,0,74.624
4,1,3,0,1,0,1,1,0,0,25.004
1,1,3,0,1,0,1,1,0,0,93.47
2,1,3,0,1,0,1,1,0,0,49.288
3,1,3,0,1,0,1,1,0,0,33.798
4,2,3,0,1,0,1,1,0,0,37.962
1,2,3,0,1,0,1,1,0,0,139.548
2,2,3,0,1,0,1,1,0,0,74.31
3,2,3,0,1,0,1,1,0,0,53.552
4,3,3,0,1,0,1,1,0,0,52.566
1,3,3,0,1,0,1,1,0,0,191.992
2,3,3,0,1,0,1,1,0,0,103.226
3,3,3,0,1,0,1,1,0,0,74.48
4,1,1,0,1,0,1,0,1,1,23.386
1,1,1,0,1,0,1,0,1,1,84.826
2,1,1,0,1,0,1,0,1,1,45.322
3,1,1,0,1,0,1,0,1,1,31.006
4,2,1,0,1,0,1,0,1,1,31.734
1,2,1,0,1,0,1,0,1,1,116.086
2,2,1,0,1,0,1,0,1,1,61.864
3,2,1,0,1,0,1,0,1,1,43.37
4,3,1,0,1,0,1,0,1,1,42.602
1,3,1,0,1,0,1,0,1,1,155.402
2,3,1,0,1,0,1,0,1,1,83.06
3,3,1,0,1,0,1,0,1,1,58.066
4,1,2,0,1,0,1,0,1,1,24.478
1,1,2,0,1,0,1,0,1,1,85.5
2,1,2,0,1,0,1,0,1,1,45.698
3,1,2,0,1,0,1,0,1,1,31.35
4,2,2,0,1,0,1,0,1,1,32.626
1,2,2,0,1,0,1,0,1,1,116.534
2,2,2,0,1,0,1,0,1,1,62.186
3,2,2,0,1,0,1,0,1,1,43.454
4,3,2,0,1,0,1,0,1,1,42.906
1,3,2,0,1,0,1,0,1,1,155.812
2,3,2,0,1,0,1,0,1,1,83.486
3,3,2,0,1,0,1,0,1,1,58.652
4,1,3,0,1,0,1,0,1,1,24.694
1,1,3,0,1,0,1,0,1,1,86.044
2,1,3,0,1,0,1,0,1,1,46.298
3,1,3,0,1,0,1,0,1,1,32.288
4,2,3,0,1,0,1,0,1,1,32.786
1,2,3,0,1,0,1,0,1,1,117.2
2,2,3,0,1,0,1,0,1,1,62.898
3,2,3,0,1,0,1,0,1,1,44.034
4,3,3,0,1,0,1,0,1,1,43.29
1,3,3,0,1,0,1,0,1,1,156.43
2,3,3,0,1,0,1,0,1,1,83.952
3,3,3,0,1,0,1,0,1,1,59.1
4,1,1,0,1,0,1,0,1,0,23.538
1,1,1,0,1,0,1,0,1,0,84.762
2,1,1,0,1,0,1,0,1,0,45.336
3,1,1,0,1,0,1,0,1,0,31.076
4,2,1,0,1,0,1,0,1,0,32.34
1,2,1,0,1,0,1,0,1,0,115.976
2,2,1,0,1,0,1,0,1,0,61.788
3,2,1,0,1,0,1,0,1,0,43.04
4,3,1,0,1,0,1,0,1,0,42.792
1,3,1,0,1,0,1,0,1,0,155.144
2,3,1,0,1,0,1,0,1,0,82.924
3,3,1,0,1,0,1,0,1,0,58.308
4,1,2,0,1,0,1,0,1,0,24.244
1,1,2,0,1,0,1,0,1,0,85.55
2,1,2,0,1,0,1,0,1,0,45.836
3,1,2,0,1,0,1,0,1,0,31.638
4,2,2,0,1,0,1,0,1,0,32.272
1,2,2,0,1,0,1,0,1,0,116.45
2,2,2,0,1,0,1,0,1,0,62.566
3,2,2,0,1,0,1,0,1,0,43.956
4,3,2,0,1,0,1,0,1,0,43.098
1,3,2,0,1,0,1,0,1,0,155.784
2,3,2,0,1,0,1,0,1,0,83.696
3,3,2,0,1,0,1,0,1,0,58.954
4,1,3,0,1,0,1,0,1,0,24.83
1,1,3,0,1,0,1,0,1,0,85.952
2,1,3,0,1,0,1,0,1,0,46.208
3,1,3,0,1,0,1,0,1,0,32.214
4,2,3,0,1,0,1,0,1,0,32.838
1,2,3,0,1,0,1,0,1,0,117.004
2,2,3,0,1,0,1,0,1,0,62.674
3,2,3,0,1,0,1,0,1,0,44.196
4,3,3,0,1,0,1,0,1,0,43.698
1,3,3,0,1,0,1,0,1,0,156.184
2,3,3,0,1,0,1,0,1,0,83.99
3,3,3,0,1,0,1,0,1,0,59.496
4,1,1,0,1,0,1,0,0,1,23.296
1,1,1,0,1,0,1,0,0,1,85.148
2,1,1,0,1,0,1,0,0,1,45.242
3,1,1,0,1,0,1,0,0,1,30.764
4,2,1,0,1,0,1,0,0,1,35.242
1,2,1,0,1,0,1,0,0,1,128.854
2,2,1,0,1,0,1,0,0,1,68.662
3,2,1,0,1,0,1,0,0,1,49.258
4,3,1,0,1,0,1,0,0,1,48.874
1,3,1,0,1,0,1,0,0,1,177.688
2,3,1,0,1,0,1,0,0,1,95.114
3,3,1,0,1,0,1,0,0,1,68.966
4,1,2,0,1,0,1,0,0,1,24.04
1,1,2,0,1,0,1,0,0,1,85.47
2,1,2,0,1,0,1,0,0,1,45.876
3,1,2,0,1,0,1,0,0,1,31.37
4,2,2,0,1,0,1,0,0,1,35.892
1,2,2,0,1,0,1,0,0,1,129.398
2,2,2,0,1,0,1,0,0,1,69.208
3,2,2,0,1,0,1,0,0,1,49.512
4,3,2,0,1,0,1,0,0,1,49.37
1,3,2,0,1,0,1,0,0,1,178.316
2,3,2,0,1,0,1,0,0,1,95.928
3,3,2,0,1,0,1,0,0,1,69.52
4,1,3,0,1,0,1,0,0,1,24.55
1,1,3,0,1,0,1,0,0,1,86.046
2,1,3,0,1,0,1,0,0,1,46.082
3,1,3,0,1,0,1,0,0,1,31.986
4,2,3,0,1,0,1,0,0,1,36.598
1,2,3,0,1,0,1,0,0,1,129.866
2,2,3,0,1,0,1,0,0,1,69.468
3,2,3,0,1,0,1,0,0,1,50.168
4,3,3,0,1,0,1,0,0,1,49.86
1,3,3,0,1,0,1,0,0,1,178.818
2,3,3,0,1,0,1,0,0,1,96.034
3,3,3,0,1,0,1,0,0,1,69.816
4,1,1,0,1,0,1,0,0,0,23.72
1,1,1,0,1,0,1,0,0,0,84.636
2,1,1,0,1,0,1,0,0,0,45.27
3,1,1,0,1,0,1,0,0,0,31.274
4,2,1,0,1,0,1,0,0,0,35.452
1,2,1,0,1,0,1,0,0,0,128.39
2,2,1,0,1,0,1,0,0,0,68.748
3,2,1,0,1,0,1,0,0,0,49.242
4,3,1,0,1,0,1,0,0,0,48.99
1,3,1,0,1,0,1,0,0,0,177.396
2,3,1,0,1,0,1,0,0,0,95.238
3,3,1,0,1,0,1,0,0,0,68.952
4,1,2,0,1,0,1,0,0,0,24.13
1,1,2,0,1,0,1,0,0,0,85.326
2,1,2,0,1,0,1,0,0,0,45.974
3,1,2,0,1,0,1,0,0,0,31.684
4,2,2,0,1,0,1,0,0,0,35.852
1,2,2,0,1,0,1,0,0,0,129.148
2,2,2,0,1,0,1,0,0,0,69.212
3,2,2,0,1,0,1,0,0,0,49.738
4,3,2,0,1,0,1,0,0,0,49.458
1,3,2,0,1,0,1,0,0,0,178.012
2,3,2,0,1,0,1,0,0,0,96.112
3,3,2,0,1,0,1,0,0,0,69.67
4,1,3,0,1,0,1,0,0,0,24.664
1,1,3,0,1,0,1,0,0,0,85.904
2,1,3,0,1,0,1,0,0,0,46.108
3,1,3,0,1,0,1,0,0,0,32.2
4,2,3,0,1,0,1,0,0,0,36.658
1,2,3,0,1,0,1,0,0,0,129.534
2,2,3,0,1,0,1,0,0,0,69.724
3,2,3,0,1,0,1,0,0,0,50.162
4,3,3,0,1,0,1,0,0,0,50.09
1,3,3,0,1,0,1,0,0,0,178.614
2,3,3,0,1,0,1,0,0,0,96.388
3,3,3,0,1,0,1,0,0,0,69.914
4,1,1,0,1,0,0,1,1,1,24.78
1,1,1,0,1,0,0,1,1,1,93.186
2,1,1,0,1,0,0,1,1,1,49.332
3,1,1,0,1,0,0,1,1,1,34.722
4,2,1,0,1,0,0,1,1,1,31.78
1,2,1,0,1,0,0,1,1,1,118.6
2,2,1,0,1,0,0,1,1,1,62.436
3,2,1,0,1,0,0,1,1,1,42.664
4,3,1,0,1,0,0,1,1,1,41.0
1,3,1,0,1,0,0,1,1,1,152.822
2,3,1,0,1,0,0,1,1,1,80.234
3,3,1,0,1,0,0,1,1,1,54.608
4,1,2,0,1,0,0,1,1,1,24.97
1,1,2,0,1,0,0,1,1,1,93.326
2,1,2,0,1,0,0,1,1,1,49.506
3,1,2,0,1,0,0,1,1,1,33.268
4,2,2,0,1,0,0,1,1,1,31.674
1,2,2,0,1,0,0,1,1,1,118.636
2,2,2,0,1,0,0,1,1,1,62.446
3,2,2,0,1,0,0,1,1,1,42.93
4,3,2,0,1,0,0,1,1,1,41.048
1,3,2,0,1,0,0,1,1,1,153.088
2,3,2,0,1,0,0,1,1,1,80.032
3,3,2,0,1,0,0,1,1,1,54.386
4,1,3,0,1,0,0,1,1,1,25.034
1,1,3,0,1,0,0,1,1,1,93.4
2,1,3,0,1,0,0,1,1,1,49.318
3,1,3,0,1,0,0,1,1,1,33.552
4,2,3,0,1,0,0,1,1,1,31.722
1,2,3,0,1,0,0,1,1,1,118.702
2,2,3,0,1,0,0,1,1,1,62.3
3,2,3,0,1,0,0,1,1,1,42.536
4,3,3,0,1,0,0,1,1,1,40.878
1,3,3,0,1,0,0,1,1,1,152.926
2,3,3,0,1,0,0,1,1,1,80.376
3,3,3,0,1,0,0,1,1,1,54.664
4,1,1,0,1,0,0,1,1,0,24.644
1,1,1,0,1,0,0,1,1,0,92.746
2,1,1,0,1,0,0,1,1,0,49.032
3,1,1,0,1,0,0,1,1,0,33.512
4,2,1,0,1,0,0,1,1,0,31.746
1,2,1,0,1,0,0,1,1,0,118.392
2,2,1,0,1,0,0,1,1,0,62.18
3,2,1,0,1,0,0,1,1,0,42.524
4,3,1,0,1,0,0,1,1,0,40.908
1,3,1,0,1,0,0,1,1,0,152.832
2,3,1,0,1,0,0,1,1,0,80.314
3,3,1,0,1,0,0,1,1,0,54.716
4,1,2,0,1,0,0,1,1,0,24.882
1,1,2,0,1,0,0,1,1,0,92.59
2,1,2,0,1,0,0,1,1,0,48.794
3,1,2,0,1,0,0,1,1,0,33.18
4,2,2,0,1,0,0,1,1,0,31.61
1,2,2,0,1,0,0,1,1,0,118.32
2,2,2,0,1,0,0,1,1,0,62.17
3,2,2,0,1,0,0,1,1,0,42.884
4,3,2,0,1,0,0,1,1,0,40.928
1,3,2,0,1,0,0,1,1,0,152.56
2,3,2,0,1,0,0,1,1,0,79.956
3,3,2,0,1,0,0,1,1,0,54.898
4,1,3,0,1,0,0,1,1,0,24.836
1,1,3,0,1,0,0,1,1,0,92.982
2,1,3,0,1,0,0,1,1,0,49.114
3,1,3,0,1,0,0,1,1,0,33.756
4,2,3,0,1,0,0,1,1,0,31.75
1,2,3,0,1,0,0,1,1,0,118.192
2,2,3,0,1,0,0,1,1,0,62.298
3,2,3,0,1,0,0,1,1,0,42.51
4,3,3,0,1,0,0,1,1,0,40.81
1,3,3,0,1,0,0,1,1,0,152.69
2,3,3,0,1,0,0,1,1,0,80.134
3,3,3,0,1,0,0,1,1,0,54.644
4,1,1,0,1,0,0,1,0,1,24.832
1,1,1,0,1,0,0,1,0,1,93.1
2,1,1,0,1,0,0,1,0,1,49.552
3,1,1,0,1,0,0,1,0,1,33.566
4,2,1,0,1,0,0,1,0,1,36.242
1,2,1,0,1,0,0,1,0,1,134.052
2,2,1,0,1,0,0,1,0,1,70.69
3,2,1,0,1,0,0,1,0,1,49.974
4,3,1,0,1,0,0,1,0,1,48.678
1,3,1,0,1,0,0,1,0,1,180.746
2,3,1,0,1,0,0,1,0,1,95.404
3,3,1,0,1,0,0,1,0,1,66.604
4,1,2,0,1,0,0,1,0,1,24.784
1,1,2,0,1,0,0,1,0,1,93.162
2,1,2,0,1,0,0,1,0,1,49.28
3,1,2,0,1,0,0,1,0,1,33.3
4,2,2,0,1,0,0,1,0,1,36.338
1,2,2,0,1,0,0,1,0,1,134.032
2,2,2,0,1,0,0,1,0,1,70.79
3,2,2,0,1,0,0,1,0,1,50.438
4,3,2,0,1,0,0,1,0,1,48.778
1,3,2,0,1,0,0,1,0,1,180.658
2,3,2,0,1,0,0,1,0,1,95.348
3,3,2,0,1,0,0,1,0,1,66.854
4,1,3,0,1,0,0,1,0,1,25.024
1,1,3,0,1,0,0,1,0,1,93.45
2,1,3,0,1,0,0,1,0,1,49.236
3,1,3,0,1,0,0,1,0,1,33.34
4,2,3,0,1,0,0,1,0,1,36.348
1,2,3,0,1,0,0,1,0,1,134.09
2,2,3,0,1,0,0,1,0,1,70.93
3,2,3,0,1,0,0,1,0,1,49.448
4,3,3,0,1,0,0,1,0,1,48.842
1,3,3,0,1,0,0,1,0,1,180.666
2,3,3,0,1,0,0,1,0,1,95.318
3,3,3,0,1,0,0,1,0,1,66.778
4,1,1,0,1,0,0,1,0,0,24.874
1,1,1,0,1,0,0,1,0,0,92.808
2,1,1,0,1,0,0,1,0,0,48.992
3,1,1,0,1,0,0,1,0,0,33.398
4,2,1,0,1,0,0,1,0,0,36.118
1,2,1,0,1,0,0,1,0,0,133.614
2,2,1,0,1,0,0,1,0,0,70.406
3,2,1,0,1,0,0,1,0,0,49.254
4,3,1,0,1,0,0,1,0,0,48.79
1,3,1,0,1,0,0,1,0,0,180.31
2,3,1,0,1,0,0,1,0,0,95.386
3,3,1,0,1,0,0,1,0,0,66.658
4,1,2,0,1,0,0,1,0,0,24.988
1,1,2,0,1,0,0,1,0,0,92.894
2,1,2,0,1,0,0,1,0,0,48.972
3,1,2,0,1,0,0,1,0,0,33.082
4,2,2,0,1,0,0,1,0,0,35.96
1,2,2,0,1,0,0,1,0,0,133.442
2,2,2,0,1,0,0,1,0,0,70.856
3,2,2,0,1,0,0,1,0,0,49.952
4,3,2,0,1,0,0,1,0,0,48.718
1,3,2,0,1,0,0,1,0,0,180.108
2,3,2,0,1,0,0,1,0,0,95.23
3,3,2,0,1,0,0,1,0,0,66.744
4,1,3,0,1,0,0,1,0,0,24.88
1,1,3,0,1,0,0,1,0,0,92.748
2,1,3,0,1,0,0,1,0,0,49.112
3,1,3,0,1,0,0,1,0,0,33.262
4,2,3,0,1,0,0,1,0,0,36.154
1,2,3,0,1,0,0,1,0,0,133.43
2,2,3,0,1,0,0,1,0,0,70.816
3,2,3,0,1,0,0,1,0,0,49.61
4,3,3,0,1,0,0,1,0,0,48.562
1,3,3,0,1,0,0,1,0,0,180.45
2,3,3,0,1,0,0,1,0,0,95.302
3,3,3,0,1,0,0,1,0,0,66.494
4,1,1,0,1,0,0,0,1,1,23.266
1,1,1,0,1,0,0,0,1,1,83.93
2,1,1,0,1,0,0,0,1,1,44.722
3,1,1,0,1,0,0,0,1,1,31.254
4,2,1,0,1,0,0,0,1,1,29.65
1,2,1,0,1,0,0,0,1,1,108.182
2,2,1,0,1,0,0,0,1,1,57.464
3,2,1,0,1,0,0,0,1,1,39.338
4,3,1,0,1,0,0,0,1,1,38.466
1,3,1,0,1,0,0,0,1,1,141.194
2,3,1,0,1,0,0,0,1,1,74.382
3,3,1,0,1,0,0,0,1,1,50.828
4,1,2,0,1,0,0,0,1,1,23.884
1,1,2,0,1,0,0,0,1,1,84.412
2,1,2,0,1,0,0,0,1,1,45.196
3,1,2,0,1,0,0,0,1,1,31.186
4,2,2,0,1,0,0,0,1,1,30.228
1,2,2,0,1,0,0,0,1,1,108.868
2,2,2,0,1,0,0,0,1,1,57.944
3,2,2,0,1,0,0,0,1,1,39.858
4,3,2,0,1,0,0,0,1,1,39.148
1,3,2,0,1,0,0,0,1,1,141.614
2,3,2,0,1,0,0,0,1,1,75.004
3,3,2,0,1,0,0,0,1,1,51.67
4,1,3,0,1,0,0,0,1,1,24.466
1,1,3,0,1,0,0,0,1,1,84.95
2,1,3,0,1,0,0,0,1,1,45.668
3,1,3,0,1,0,0,0,1,1,31.652
4,2,3,0,1,0,0,0,1,1,30.716
1,2,3,0,1,0,0,0,1,1,109.412
2,2,3,0,1,0,0,0,1,1,58.29
3,2,3,0,1,0,0,0,1,1,40.5
4,3,3,0,1,0,0,0,1,1,39.512
1,3,3,0,1,0,0,0,1,1,142.084
2,3,3,0,1,0,0,0,1,1,75.29
3,3,3,0,1,0,0,0,1,1,51.742
4,1,1,0,1,0,0,0,1,0,23.434
1,1,1,0,1,0,0,0,1,0,83.834
2,1,1,0,1,0,0,0,1,0,44.798
3,1,1,0,1,0,0,0,1,0,30.528
4,2,1,0,1,0,0,0,1,0,29.774
1,2,1,0,1,0,0,0,1,0,108.38
2,2,1,0,1,0,0,0,1,0,57.562
3,2,1,0,1,0,0,0,1,0,39.666
4,3,1,0,1,0,0,0,1,0,38.51
1,3,1,0,1,0,0,0,1,0,141.19
2,3,1,0,1,0,0,0,1,0,74.456
3,3,1,0,1,0,0,0,1,0,50.95
4,1,2,0,1,0,0,0,1,0,23.86
1,1,2,0,1,0,0,0,1,0,84.532
2,1,2,0,1,0,0,0,1,0,45.38
3,1,2,0,1,0,0,0,1,0,31.33
4,2,2,0,1,0,0,0,1,0,30.388
1,2,2,0,1,0,0,0,1,0,109.124
2,2,2,0,1,0,0,0,1,0,58.248
3,2,2,0,1,0,0,0,1,0,40.708
4,3,2,0,1,0,0,0,1,0,39.27
1,3,2,0,1,0,0,0,1,0,141.914
2,3,2,0,1,0,0,0,1,0,75.084
3,3,2,0,1,0,0,0,1,0,51.728
4,1,3,0,1,0,0,0,1,0,24.794
1,1,3,0,1,0,0,0,1,0,85.216
2,1,3,0,1,0,0,0,1,0,45.766
3,1,3,0,1,0,0,0,1,0,31.832
4,2,3,0,1,0,0,0,1,0,31.098
1,2,3,0,1,0,0,0,1,0,109.508
2,2,3,0,1,0,0,0,1,0,58.45
3,2,3,0,1,0,0,0,1,0,40.586
4,3,3,0,1,0,0,0,1,0,39.904
1,3,3,0,1,0,0,0,1,0,142.354
2,3,3,0,1,0,0,0,1,0,75.59
3,3,3,0,1,0,0,0,1,0,52.232
4,1,1,0,1,0,0,0,0,1,23.186
1,1,1,0,1,0,0,0,0,1,83.758
2,1,1,0,1,0,0,0,0,1,44.846
3,1,1,0,1,0,0,0,0,1,31.018
4,2,1,0,1,0,0,0,0,1,33.262
1,2,1,0,1,0,0,0,0,1,120.6
2,2,1,0,1,0,0,0,0,1,64.338
3,2,1,0,1,0,0,0,0,1,44.76
4,3,1,0,1,0,0,0,0,1,44.602
1,3,1,0,1,0,0,0,0,1,162.686
2,3,1,0,1,0,0,0,0,1,86.248
3,3,1,0,1,0,0,0,0,1,60.378
4,1,2,0,1,0,0,0,0,1,23.924
1,1,2,0,1,0,0,0,0,1,84.704
2,1,2,0,1,0,0,0,0,1,45.592
3,1,2,0,1,0,0,0,0,1,31.104
4,2,2,0,1,0,0,0,0,1,33.92
1,2,2,0,1,0,0,0,0,1,121.212
2,2,2,0,1,0,0,0,0,1,64.606
3,2,2,0,1,0,0,0,0,1,46.06
4,3,2,0,1,0,0,0,0,1,45.12
1,3,2,0,1,0,0,0,0,1,163.246
2,3,2,0,1,0,0,0,0,1,86.744
3,3,2,0,1,0,0,0,0,1,60.682
4,1,3,0,1,0,0,0,0,1,24.508
1,1,3,0,1,0,0,0,0,1,85.176
2,1,3,0,1,0,0,0,0,1,45.816
3,1,3,0,1,0,0,0,0,1,31.638
4,2,3,0,1,0,0,0,0,1,34.346
1,2,3,0,1,0,0,0,0,1,121.886
2,2,3,0,1,0,0,0,0,1,65.004
3,2,3,0,1,0,0,0,0,1,45.934
4,3,3,0,1,0,0,0,0,1,45.674
1,3,3,0,1,0,0,0,0,1,163.84
2,3,3,0,1,0,0,0,0,1,87.18
3,3,3,0,1,0,0,0,0,1,61.34
4,1,1,0,1,0,0,0,0,0,23.776
1,1,1,0,1,0,0,0,0,0,84.07
2,1,1,0,1,0,0,0,0,0,44.62
3,1,1,0,1,0,0,0,0,0,31.298
4,2,1,0,1,0,0,0,0,0,33.264
1,2,1,0,1,0,0,0,0,0,120.584
2,2,1,0,1,0,0,0,0,0,64.352
3,2,1,0,1,0,0,0,0,0,44.888
4,3,1,0,1,0,0,0,0,0,44.64
1,3,1,0,1,0,0,0,0,0,163.014
2,3,1,0,1,0,0,0,0,0,86.416
3,3,1,0,1,0,0,0,0,0,60.504
4,1,2,0,1,0,0,0,0,0,24.508
1,1,2,0,1,0,0,0,0,0,84.58
2,1,2,0,1,0,0,0,0,0,45.634
3,1,2,0,1,0,0,0,0,0,31.314
4,2,2,0,1,0,0,0,0,0,33.84
1,2,2,0,1,0,0,0,0,0,121.286
2,2,2,0,1,0,0,0,0,0,64.772
3,2,2,0,1,0,0,0,0,0,45.3
4,3,2,0,1,0,0,0,0,0,45.384
1,3,2,0,1,0,0,0,0,0,163.556
2,3,2,0,1,0,0,0,0,0,86.902
3,3,2,0,1,0,0,0,0,0,60.784
4,1,3,0,1,0,0,0,0,0,24.77
1,1,3,0,1,0,0,0,0,0,84.832
2,1,3,0,1,0,0,0,0,0,45.76
3,1,3,0,1,0,0,0,0,0,31.89
4,2,3,0,1,0,0,0,0,0,34.632
1,2,3,0,1,0,0,0,0,0,121.71
2,2,3,0,1,0,0,0,0,0,64.93
3,2,3,0,1,0,0,0,0,0,45.906
4,3,3,0,1,0,0,0,0,0,46.072
1,3,3,0,1,0,0,0,0,0,164.384
2,3,3,0,1,0,0,0,0,0,87.47
3,3,3,0,1,0,0,0,0,0,61.386
4,1,1,0,0,1,1,1,1,1,25.42
1,1,1,0,0,1,1,1,1,1,95.476
2,1,1,0,0,1,1,1,1,1,50.468
3,1,1,0,0,1,1,1,1,1,34.3
4,2,1,0,0,1,1,1,1,1,33.69
1,2,1,0,0,1,1,1,1,1,125.576
2,2,1,0,0,1,1,1,1,1,66.288
3,2,1,0,0,1,1,1,1,1,46.07
4,3,1,0,0,1,1,1,1,1,45.026
1,3,1,0,0,1,1,1,1,1,165.374
2,3,1,0,0,1,1,1,1,1,88.074
3,3,1,0,0,1,1,1,1,1,61.73
4,1,2,0,0,1,1,1,1,1,25.312
1,1,2,0,0,1,1,1,1,1,95.354
2,1,2,0,0,1,1,1,1,1,50.556
3,1,2,0,0,1,1,1,1,1,34.37
4,2,2,0,0,1,1,1,1,1,33.532
1,2,2,0,0,1,1,1,1,1,125.612
2,2,2,0,0,1,1,1,1,1,66.43
3,2,2,0,0,1,1,1,1,1,46.292
4,3,2,0,0,1,1,1,1,1,44.722
