ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,performance
0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,83038.6
0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,88521.8
0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,88790.6
0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,88618.6
0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,89038.6
0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,83527.2
0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,83751.8
0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,89980.4
0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,89924.8
0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,84391.8
0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,90672.6
0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,84838.6
0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,90836.4
0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,76821.4
0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,76848.4
0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,79424.6
0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,79673.6
0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,80298.4
0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,80589.8
0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,80454.4
0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,81130.2
0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,80039.0
0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,80200.4
0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,81421.2
0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,81453.6
0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,80714.4
0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,82258.8
0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,80708.6
0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,82223.2
0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,79340.2
0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,79481.8
0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,81317.4
0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,82023.0
0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,82500.6
0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,83213.6
0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,82628.8
0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,83368.4
0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,82725.8
0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,82233.6
0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,83873.8
0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,84067.6
0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,83419.4
0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,84750.2
0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,83687.0
0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,84732.2
0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,78381.2
0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,78495.4
0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,80997.8
0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,81087.2
0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,81860.0
0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,82508.6
0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,82037.8
0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,82665.6
0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,80832.0
0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,80869.0
0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,84206.6
0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,84337.0
0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,83320.2
0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,85182.8
0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,83524.8
0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,85205.6
0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,81718.0
0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,81754.0
0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,82215.4
0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,81807.2
0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,83891.8
0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,84631.6
0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,83993.6
0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,84718.0
0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,83101.2
0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,83027.4
0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,85402.2
0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,85607.0
0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,83831.2
0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,86345.6
0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,83928.4
0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,86187.6
0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,82548.8
0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,82730.8
0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,85348.8
0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,85458.8
0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,86196.8
0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,86977.2
0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,86191.8
0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,87102.6
0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,86064.0
0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,86215.6
0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,86781.4
0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,87350.8
0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,86665.6
0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,88464.4
0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,86716.2
0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,88361.6
0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,84278.0
0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,84073.0
0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,86954.6
0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,87052.6
0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,87585.4
0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,87983.4
0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,87761.0
0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,87832.8
0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,87713.4
0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,87671.0
0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,89115.8
0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,89017.2
0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,88196.8
0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,89875.0
0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,88673.6
0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,89857.6
0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,84977.4
0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,85205.4
0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,87765.6
0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,87976.8
0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,88731.8
0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,89296.6
0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,88766.4
0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,89543.4
0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,86522.2
0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,86793.0
0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,90047.4
0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,89995.6
0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,89441.2
0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,90951.8
0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,89420.0
0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,91188.2
0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,88504.8
0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,88543.6
0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,88962.0
0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,89357.4
0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,89990.6
0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,90803.6
0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,90202.6
0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,90729.6
0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,90027.0
0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,89965.0
0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,91356.0
0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,91623.4
0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,90801.0
0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,92308.6
0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,90664.0
0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,92646.6
0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,76738.8
0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,76811.4
0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,80064.0
0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,80703.0
0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,81229.2
0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,82159.4
0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,81479.8
0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,82029.2
0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,81308.0
0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,81103.8
0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,82361.6
0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,82600.0
0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,81362.2
0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,83205.8
0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,81916.2
0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,83387.8
0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,80304.0
0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,80552.4
0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,83469.4
0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,83578.8
0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,84296.2
0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,84620.0
0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,84307.4
0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,84779.6
0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,84196.2
0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,84130.4
0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,85683.2
0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,85550.2
0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,84890.4
0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,86529.8
0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,84744.6
0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,85967.6
0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,83169.8
0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,83325.6
0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,86962.0
0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,87209.6
0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,87767.0
0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,88313.2
0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,87972.0
0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,88743.6
0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,86631.0
0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,86870.8
0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,90788.8
0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,90310.4
0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,89884.0
0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,91640.8
0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,90131.6
0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,91498.2
0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,87739.4
0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,87825.8
0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,88156.0
0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,88466.0
0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,90447.4
0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,91148.6
0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,90812.8
0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,91417.6
0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,89102.8
0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,89254.8
0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,92061.6
0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,92100.8
0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,90044.4
0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,92988.8
0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,90012.0
0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,93094.4
0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,79133.2
0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,79142.0
0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,82680.8
0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,82534.0
0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,83449.4
0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,83888.2
0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,83445.0
0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,84273.2
0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,83011.2
0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,83392.2
0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,84229.2
0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,84423.6
0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,83799.2
0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,85346.8
0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,83956.6
0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,85544.2
0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,85686.2
0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,85991.0
0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,88968.8
0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,88983.8
0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,90009.8
0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,90274.2
0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,90009.4
0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,90465.8
0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,89868.4
0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,90075.4
0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,91284.2
0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,91234.0
0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,90741.8
0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,92045.2
0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,90710.6
0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,92352.6
0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,82280.8
0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,82424.4
0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,85542.4
0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,85573.2
0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,85533.8
0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,86532.4
0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,86470.0
0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,87097.2
0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,88453.0
0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,88618.0
0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,92724.0
0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,92956.6
0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,91889.0
0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,93450.6
0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,91999.2
0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,93717.2
0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,86054.0
0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,85813.6
0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,86706.4
0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,86790.6
0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,92791.0
0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,93341.6
0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,92837.2
0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,93445.6
0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,87597.6
0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,87584.2
0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,94249.8
0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,93901.0
0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,88389.2
0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,94897.2
0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,88525.0
0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,94967.8
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,79434.4
0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,79931.8
0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,83428.4
0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,83642.2
0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,84382.6
0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,85103.2
0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,84504.2
0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,85123.6
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,84170.8
0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,84366.8
0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,85641.6
0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,85539.0
0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,84992.6
0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,86343.4
0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,84797.8
0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,86615.4
0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,83269.8
0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,83406.4
0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,86151.6
0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,86658.6
0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,87234.2
0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,87836.2
0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,87325.2
0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,87677.8
0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,87446.8
0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,87395.8
0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,88545.4
0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,88919.6
0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,88025.4
0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,89347.6
0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,88288.8
0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,89408.8
0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,81880.8
0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,82010.0
0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,85572.6
0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,85601.2
0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,86345.4
0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,87269.4
0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,86437.8
0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,87156.0
0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,85448.2
0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,85082.0
0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,89331.6
0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,89383.6
0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,88655.0
0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,89982.4
0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,88488.8
0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,90258.6
0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,86284.2
0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,86034.6
0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,86944.2
0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,86986.4
0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,88641.8
0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,89669.6
0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,89413.6
0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,89866.8
0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,87696.4
0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,87885.0
0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,90624.6
0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,90598.4
0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,88747.4
0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,90833.4
0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,88157.4
0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,91366.4
0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,86364.4
0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,86600.8
0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,89921.6
0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,90074.8
0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,90831.2
0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,91328.4
0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,90923.6
0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,91853.4
0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,90800.2
0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,90879.0
0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,92212.8
0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,92322.4
0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,91195.0
0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,93155.0
0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,91204.4
0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,92987.4
0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,88956.6
0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,88859.2
0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,91989.4
0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,92247.6
0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,92789.8
0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,93428.4
0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,93019.4
0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,93417.8
0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,93064.2
0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,92988.0
0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,94092.6
0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,94472.4
0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,93689.0
0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,95034.2
0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,93907.0
0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,95166.6
0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,89661.2
0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,89860.0
0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,92482.0
0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,92901.6
0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,93836.6
0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,94533.4
0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,93822.6
0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,93862.6
0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,91911.0
0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,91870.6
